Id,Label,Type
P00329742,P00329742,Product
P00326642,P00326642,Product
P00336142,P00336142,Product
P00111442,P00111442,Product
P00234742,P00234742,Product
P00090842,P00090842,Product
P00214542,P00214542,Product
P00110942,P00110942,Product
P00289942,P00289942,Product
P00104842,P00104842,Product
P00113142,P00113142,Product
P00177942,P00177942,Product
P00265242,P00265242,Product
P00118142,P00118142,Product
P00003642,P00003642,Product
P00178342,P00178342,Product
P00289742,P00289742,Product
P00085042,P00085042,Product
P00041542,P00041542,Product
P00249142,P00249142,Product
P00284042,P00284042,Product
P00165442,P00165442,Product
P00115942,P00115942,Product
P00074442,P00074442,Product
P00047242,P00047242,Product
P00199042,P00199042,Product
P00192542,P00192542,Product
P00350042,P00350042,Product
P00248442,P00248442,Product
P00172842,P00172842,Product
P00198142,P00198142,Product
P00282142,P00282142,Product
P00166942,P00166942,Product
P00187742,P00187742,Product
P00003442,P00003442,Product
P00060242,P00060242,Product
P00137642,P00137642,Product
P00126142,P00126142,Product
P00219842,P00219842,Product
P00046142,P00046142,Product
P00328142,P00328142,Product
P00255542,P00255542,Product
P00250842,P00250842,Product
P00260142,P00260142,Product
P0097142,P0097142,Product
P00209842,P00209842,Product
P00212942,P00212942,Product
P00283942,P00283942,Product
P00303242,P00303242,Product
P00170442,P00170442,Product
P00045842,P00045842,Product
P00040442,P00040442,Product
P00195842,P00195842,Product
P00293242,P00293242,Product
P00064042,P00064042,Product
P00015542,P00015542,Product
P00105142,P00105142,Product
P00183442,P00183442,Product
P00199442,P00199442,Product
P00054542,P00054542,Product
P00034742,P00034742,Product
P00163142,P00163142,Product
P00027142,P00027142,Product
P00053942,P00053942,Product
P00173342,P00173342,Product
P00233342,P00233342,Product
P00010842,P00010842,Product
P00120242,P00120242,Product
P00223942,P00223942,Product
P00362342,P00362342,Product
P00027542,P00027542,Product
P00234842,P00234842,Product
P00029242,P00029242,Product
P0097842,P0097842,Product
P00160942,P00160942,Product
P00136542,P00136542,Product
P00127942,P00127942,Product
P00248542,P00248542,Product
P00145842,P00145842,Product
P00214342,P00214342,Product
P00161542,P00161542,Product
P00001942,P00001942,Product
P00328042,P00328042,Product
P00370242,P00370242,Product
P00340642,P00340642,Product
P00358242,P00358242,Product
P0096542,P0096542,Product
P0096942,P0096942,Product
P00074142,P00074142,Product
P00270042,P00270042,Product
P00223842,P00223842,Product
P00014842,P00014842,Product
P00274342,P00274342,Product
P00208742,P00208742,Product
P00304442,P00304442,Product
P00014042,P00014042,Product
P00133442,P00133442,Product
P00159842,P00159842,Product
P00019942,P00019942,Product
P00117042,P00117042,Product
P00141942,P00141942,Product
P00117942,P00117942,Product
P00001742,P00001742,Product
P00315442,P00315442,Product
P00297642,P00297642,Product
P00088542,P00088542,Product
P00089042,P00089042,Product
P00175742,P00175742,Product
P00035542,P00035542,Product
P00057942,P00057942,Product
P00059442,P00059442,Product
P00278042,P00278042,Product
P00154042,P00154042,Product
P00337942,P00337942,Product
P00229342,P00229342,Product
P00274242,P00274242,Product
P00084642,P00084642,Product
P00071242,P00071242,Product
P00050442,P00050442,Product
P0097342,P0097342,Product
P00269542,P00269542,Product
P00045542,P00045542,Product
P00139742,P00139742,Product
P00332242,P00332242,Product
P00205442,P00205442,Product
P00085542,P00085542,Product
P00183142,P00183142,Product
P00298242,P00298242,Product
P00300942,P00300942,Product
P00013942,P00013942,Product
P00087042,P00087042,Product
P00087342,P00087342,Product
P00195642,P00195642,Product
P00035842,P00035842,Product
P00147342,P00147342,Product
P00176842,P00176842,Product
P00275842,P00275842,Product
P00351342,P00351342,Product
P00184142,P00184142,Product
P00317342,P00317342,Product
P00217242,P00217242,Product
P00335442,P00335442,Product
P0098342,P0098342,Product
P00079742,P00079742,Product
P00143642,P00143642,Product
P00232342,P00232342,Product
P00179042,P00179042,Product
P00180942,P00180942,Product
P00265742,P00265742,Product
P00194542,P00194542,Product
P00127642,P00127642,Product
P00355142,P00355142,Product
P00144642,P00144642,Product
P00201342,P00201342,Product
P00251942,P00251942,Product
P00009342,P00009342,Product
P00191442,P00191442,Product
P00330642,P00330642,Product
P00238542,P00238542,Product
P0094942,P0094942,Product
P00068042,P00068042,Product
P00005042,P00005042,Product
P00102042,P00102042,Product
P00059742,P00059742,Product
P00248142,P00248142,Product
P00279342,P00279342,Product
P00267542,P00267542,Product
P00163342,P00163342,Product
P00116842,P00116842,Product
P00348742,P00348742,Product
P00061142,P00061142,Product
P00015942,P00015942,Product
P00346542,P00346542,Product
P00188742,P00188742,Product
P00346942,P00346942,Product
P00007042,P00007042,Product
P00240242,P00240242,Product
P00291042,P00291042,Product
P00244642,P00244642,Product
P00090542,P00090542,Product
P00274142,P00274142,Product
P00270542,P00270542,Product
P00057442,P00057442,Product
P00078142,P00078142,Product
P00245642,P00245642,Product
P00037542,P00037542,Product
P00049842,P00049842,Product
P00022942,P00022942,Product
P00350442,P00350442,Product
P00119542,P00119542,Product
P00025442,P00025442,Product
P00080342,P00080342,Product
P00338542,P00338542,Product
P00246142,P00246142,Product
P00317642,P00317642,Product
P00170642,P00170642,Product
P00115442,P00115442,Product
P00212742,P00212742,Product
P00150742,P00150742,Product
P00109342,P00109342,Product
P00162642,P00162642,Product
P00017042,P00017042,Product
P00100842,P00100842,Product
P00329442,P00329442,Product
P00303842,P00303842,Product
P00250242,P00250242,Product
P00012542,P00012542,Product
P00152442,P00152442,Product
P00248342,P00248342,Product
P00218642,P00218642,Product
P00241542,P00241542,Product
P00346442,P00346442,Product
P00295942,P00295942,Product
P00270142,P00270142,Product
P0099042,P0099042,Product
P00367142,P00367142,Product
P00118842,P00118842,Product
P00034842,P00034842,Product
P00001142,P00001142,Product
P00008842,P00008842,Product
P00222142,P00222142,Product
P00189842,P00189842,Product
P00198742,P00198742,Product
P00004242,P00004242,Product
P00173942,P00173942,Product
P00124642,P00124642,Product
P00081142,P00081142,Product
P00329542,P00329542,Product
P00020142,P00020142,Product
P00121342,P00121342,Product
P00159542,P00159542,Product
P00115142,P00115142,Product
P00227542,P00227542,Product
P00241642,P00241642,Product
P00226742,P00226742,Product
P00062842,P00062842,Product
P00028842,P00028842,Product
P00284642,P00284642,Product
P00250342,P00250342,Product
P00214142,P00214142,Product
P00188542,P00188542,Product
P00088242,P00088242,Product
P00121042,P00121042,Product
P00116742,P00116742,Product
P00289642,P00289642,Product
P00227742,P00227742,Product
P00127542,P00127542,Product
P00323942,P00323942,Product
P00101142,P00101142,Product
P00129642,P00129642,Product
P00178642,P00178642,Product
P00288442,P00288442,Product
P00274042,P00274042,Product
P00091842,P00091842,Product
P00016042,P00016042,Product
P00214242,P00214242,Product
P00008542,P00008542,Product
P00352142,P00352142,Product
P00150942,P00150942,Product
P00317442,P00317442,Product
P00063342,P00063342,Product
P00114542,P00114542,Product
P00156742,P00156742,Product
P00119242,P00119242,Product
P00193042,P00193042,Product
P00036542,P00036542,Product
P00181842,P00181842,Product
P00304742,P00304742,Product
P00163842,P00163842,Product
P00028242,P00028242,Product
P00028542,P00028542,Product
P00184442,P00184442,Product
P00137542,P00137542,Product
P00150342,P00150342,Product
P00369742,P00369742,Product
P00277942,P00277942,Product
P00207042,P00207042,Product
P00294542,P00294542,Product
P00033642,P00033642,Product
P00086042,P00086042,Product
P00057742,P00057742,Product
P00101942,P00101942,Product
P00113342,P00113342,Product
P00052642,P00052642,Product
P00021642,P00021642,Product
P00007342,P00007342,Product
P00154742,P00154742,Product
P00016342,P00016342,Product
P00141842,P00141842,Product
P00197442,P00197442,Product
P00048642,P00048642,Product
P00358742,P00358742,Product
P00370342,P00370342,Product
P00031442,P00031442,Product
P00128242,P00128242,Product
P00211142,P00211142,Product
P00152742,P00152742,Product
P00211042,P00211042,Product
P00148342,P00148342,Product
P00134342,P00134342,Product
P00159942,P00159942,Product
P00031642,P00031642,Product
P00307342,P00307342,Product
P00022542,P00022542,Product
P00323842,P00323842,Product
P00252442,P00252442,Product
P00304842,P00304842,Product
P00240142,P00240142,Product
P00140042,P00140042,Product
P00289042,P00289042,Product
P00141442,P00141442,Product
P00345742,P00345742,Product
P00065342,P00065342,Product
P00298142,P00298142,Product
P00111542,P00111542,Product
P00347242,P00347242,Product
P00277642,P00277642,Product
P00024042,P00024042,Product
P00064942,P00064942,Product
P00112442,P00112442,Product
P00312942,P00312942,Product
P00125742,P00125742,Product
P00285742,P00285742,Product
P00004842,P00004842,Product
P00010242,P00010242,Product
P00014742,P00014742,Product
P00079442,P00079442,Product
P00208942,P00208942,Product
P00322342,P00322342,Product
P00309142,P00309142,Product
P00305142,P00305142,Product
P00128042,P00128042,Product
P00229742,P00229742,Product
P00194642,P00194642,Product
P00149542,P00149542,Product
P00138242,P00138242,Product
P00035242,P00035242,Product
P00135842,P00135842,Product
P00035742,P00035742,Product
P00019142,P00019142,Product
P00188442,P00188442,Product
P00346342,P00346342,Product
P00111042,P00111042,Product
P00238442,P00238442,Product
P00270242,P00270242,Product
P00197342,P00197342,Product
P00318142,P00318142,Product
P00049642,P00049642,Product
P00303642,P00303642,Product
P00071442,P00071442,Product
P00226442,P00226442,Product
P0098542,P0098542,Product
P00231142,P00231142,Product
P00031542,P00031542,Product
P00053842,P00053842,Product
P00176042,P00176042,Product
P00116142,P00116142,Product
P00089442,P00089442,Product
P00128942,P00128942,Product
P00139942,P00139942,Product
P00194442,P00194442,Product
P00178442,P00178442,Product
P00119742,P00119742,Product
P00279642,P00279642,Product
P00048142,P00048142,Product
P00042942,P00042942,Product
P00241242,P00241242,Product
P00250542,P00250542,Product
P00100442,P00100442,Product
P00279142,P00279142,Product
P00256542,P00256542,Product
P00272042,P00272042,Product
P00057642,P00057642,Product
P00348542,P00348542,Product
P00310242,P00310242,Product
P00350542,P00350542,Product
P00318942,P00318942,Product
P00150142,P00150142,Product
P00062742,P00062742,Product
P00367042,P00367042,Product
P00070042,P00070042,Product
P00211942,P00211942,Product
P00252842,P00252842,Product
P00341342,P00341342,Product
P00117342,P00117342,Product
P00044342,P00044342,Product
P00090942,P00090942,Product
P00302742,P00302742,Product
P00286842,P00286842,Product
P00102342,P00102342,Product
P00104542,P00104542,Product
P00360042,P00360042,Product
P00307642,P00307642,Product
P00052842,P00052842,Product
P00057542,P00057542,Product
P00282842,P00282842,Product
P00281542,P00281542,Product
P00367542,P00367542,Product
P00253042,P00253042,Product
P00221942,P00221942,Product
P00288342,P00288342,Product
P00115542,P00115542,Product
P00321942,P00321942,Product
P00100142,P00100142,Product
P00313542,P00313542,Product
P00120142,P00120142,Product
P00129742,P00129742,Product
P00182742,P00182742,Product
P00020342,P00020342,Product
P00158142,P00158142,Product
P00002142,P00002142,Product
P00247742,P00247742,Product
P00092642,P00092642,Product
P00051142,P00051142,Product
P00005642,P00005642,Product
P00102242,P00102242,Product
P00283242,P00283242,Product
P00017742,P00017742,Product
P00247642,P00247642,Product
P0009942,P0009942,Product
P00155742,P00155742,Product
P00023642,P00023642,Product
P00307542,P00307542,Product
P00125342,P00125342,Product
P00367242,P00367242,Product
P0095142,P0095142,Product
P00023142,P00023142,Product
P00127342,P00127342,Product
P00153742,P00153742,Product
P00117742,P00117742,Product
P00143342,P00143342,Product
P00277542,P00277542,Product
P00324942,P00324942,Product
P00092242,P00092242,Product
P00355942,P00355942,Product
P00013342,P00013342,Product
P00089542,P00089542,Product
P00107642,P00107642,Product
P00267142,P00267142,Product
P00021842,P00021842,Product
P00182242,P00182242,Product
P00050342,P00050342,Product
P0099742,P0099742,Product
P00212342,P00212342,Product
P00153642,P00153642,Product
P00244042,P00244042,Product
P00049442,P00049442,Product
P00068942,P00068942,Product
P00029842,P00029842,Product
P00089242,P00089242,Product
P00322742,P00322742,Product
P00168742,P00168742,Product
P00136442,P00136442,Product
P00256642,P00256642,Product
P00158242,P00158242,Product
P00357942,P00357942,Product
P00042842,P00042842,Product
P00330042,P00330042,Product
P00038342,P00038342,Product
P00287542,P00287542,Product
P00196142,P00196142,Product
P00187442,P00187442,Product
P00303142,P00303142,Product
P00277842,P00277842,Product
P0095342,P0095342,Product
P00048442,P00048442,Product
P00128342,P00128342,Product
P00021342,P00021342,Product
P00226142,P00226142,Product
P00164342,P00164342,Product
P00041142,P00041142,Product
P00222942,P00222942,Product
P00041042,P00041042,Product
P00354342,P00354342,Product
P00223642,P00223642,Product
P00179642,P00179642,Product
P00093642,P00093642,Product
P00272242,P00272242,Product
P00075742,P00075742,Product
P00224142,P00224142,Product
P00027642,P00027642,Product
P00265542,P00265542,Product
P00041742,P00041742,Product
P00053542,P00053542,Product
P00227842,P00227842,Product
P00137242,P00137242,Product
P00207242,P00207242,Product
P00328342,P00328342,Product
P00055142,P00055142,Product
P00297042,P00297042,Product
P00289242,P00289242,Product
P00230842,P00230842,Product
P00193242,P00193242,Product
P00326842,P00326842,Product
P00050742,P00050742,Product
P00266542,P00266542,Product
P00352842,P00352842,Product
P00242742,P00242742,Product
P00015642,P00015642,Product
P00114042,P00114042,Product
P00357242,P00357242,Product
P00118542,P00118542,Product
P00313442,P00313442,Product
P00285842,P00285842,Product
P00161142,P00161142,Product
P00200642,P00200642,Product
P00343042,P00343042,Product
P00326242,P00326242,Product
P00196742,P00196742,Product
P00129342,P00129342,Product
P00025542,P00025542,Product
P00128742,P00128742,Product
P00087442,P00087442,Product
P00335242,P00335242,Product
P00161242,P00161242,Product
P00033342,P00033342,Product
P00101242,P00101242,Product
P00205242,P00205242,Product
P00302042,P00302042,Product
P00362442,P00362442,Product
P00206642,P00206642,Product
P00045342,P00045342,Product
P00214742,P00214742,Product
P00344842,P00344842,Product
P00119642,P00119642,Product
P00362542,P00362542,Product
P00246942,P00246942,Product
P00191742,P00191742,Product
P00303042,P00303042,Product
P00281942,P00281942,Product
P00295242,P00295242,Product
P00295842,P00295842,Product
P00178042,P00178042,Product
P00114342,P00114342,Product
P00249042,P00249042,Product
P00136342,P00136342,Product
P00331942,P00331942,Product
P00218842,P00218842,Product
P00102942,P00102942,Product
P00058042,P00058042,Product
P00022642,P00022642,Product
P00268442,P00268442,Product
P00114642,P00114642,Product
P00255742,P00255742,Product
P00106942,P00106942,Product
P00111842,P00111842,Product
P00304142,P00304142,Product
P00249842,P00249842,Product
P00323442,P00323442,Product
P00129442,P00129442,Product
P00021042,P00021042,Product
P00363742,P00363742,Product
P00225042,P00225042,Product
P00002642,P00002642,Product
P00234542,P00234542,Product
P00173842,P00173842,Product
P00205942,P00205942,Product
P00327342,P00327342,Product
P00089142,P00089142,Product
P00024742,P00024742,Product
P00053642,P00053642,Product
P00101842,P00101842,Product
P00011342,P00011342,Product
P00002942,P00002942,Product
P00258442,P00258442,Product
P00246342,P00246342,Product
P00331342,P00331342,Product
P00360742,P00360742,Product
P00120442,P00120442,Product
P00196042,P00196042,Product
P00276142,P00276142,Product
P00176942,P00176942,Product
P00216542,P00216542,Product
P00295542,P00295542,Product
P00091142,P00091142,Product
P00026542,P00026542,Product
P00242042,P00242042,Product
P00184342,P00184342,Product
P00049542,P00049542,Product
P00155642,P00155642,Product
P00347342,P00347342,Product
P00007142,P00007142,Product
P00221442,P00221442,Product
P00167942,P00167942,Product
P00201442,P00201442,Product
P00014642,P00014642,Product
P00285642,P00285642,Product
P00246042,P00246042,Product
P00204342,P00204342,Product
P00025042,P00025042,Product
P00066542,P00066542,Product
P00177342,P00177342,Product
P00322942,P00322942,Product
P00266042,P00266042,Product
P00177642,P00177642,Product
P00281642,P00281642,Product
P00282442,P00282442,Product
P00042742,P00042742,Product
P00001242,P00001242,Product
P00339942,P00339942,Product
P00029542,P00029542,Product
P00244342,P00244342,Product
P00280642,P00280642,Product
P00244442,P00244442,Product
P00105442,P00105442,Product
P00194142,P00194142,Product
P00313942,P00313942,Product
P00084342,P00084342,Product
P00198642,P00198642,Product
P00115842,P00115842,Product
P00128142,P00128142,Product
P00021142,P00021142,Product
P00043542,P00043542,Product
P00102842,P00102842,Product
P00041842,P00041842,Product
P00242642,P00242642,Product
P00231942,P00231942,Product
P00174142,P00174142,Product
P00260442,P00260442,Product
P00016842,P00016842,Product
P00255942,P00255942,Product
P00268342,P00268342,Product
P00223542,P00223542,Product
P00122442,P00122442,Product
P00298942,P00298942,Product
P00042542,P00042542,Product
P00078842,P00078842,Product
P00084842,P00084842,Product
P00216742,P00216742,Product
P00006142,P00006142,Product
P00233442,P00233442,Product
P00024342,P00024342,Product
P00024242,P00024242,Product
P00093342,P00093342,Product
P00333642,P00333642,Product
P00364442,P00364442,Product
P00346042,P00346042,Product
P00282242,P00282242,Product
P00180342,P00180342,Product
P00113642,P00113642,Product
P00001042,P00001042,Product
P00083942,P00083942,Product
P00117842,P00117842,Product
P00148042,P00148042,Product
P00053042,P00053042,Product
P00004642,P00004642,Product
P00158042,P00158042,Product
P00259142,P00259142,Product
P00282042,P00282042,Product
P00047942,P00047942,Product
P00131542,P00131542,Product
P00264242,P00264242,Product
P00343442,P00343442,Product
P00254642,P00254642,Product
P00320842,P00320842,Product
P00074242,P00074242,Product
P00018142,P00018142,Product
P00229942,P00229942,Product
P00355642,P00355642,Product
P00142942,P00142942,Product
P00035342,P00035342,Product
P00017542,P00017542,Product
P00217942,P00217942,Product
P00072542,P00072542,Product
P00178242,P00178242,Product
P00352642,P00352642,Product
P00145642,P00145642,Product
P00100942,P00100942,Product
P00105042,P00105042,Product
P00305042,P00305042,Product
P00181542,P00181542,Product
P00014942,P00014942,Product
P00125142,P00125142,Product
P00368242,P00368242,Product
P00243542,P00243542,Product
P00342042,P00342042,Product
P00179242,P00179242,Product
P00129142,P00129142,Product
P00359242,P00359242,Product
P00308342,P00308342,Product
P00216042,P00216042,Product
P00220342,P00220342,Product
P00171342,P00171342,Product
P0095842,P0095842,Product
P00256042,P00256042,Product
P00124242,P00124242,Product
P00236542,P00236542,Product
P00353542,P00353542,Product
P00319242,P00319242,Product
P00311942,P00311942,Product
P00197142,P00197142,Product
P00065242,P00065242,Product
P00194342,P00194342,Product
P00180142,P00180142,Product
P00168342,P00168342,Product
P00265342,P00265342,Product
P00319042,P00319042,Product
P00093242,P00093242,Product
P00051642,P00051642,Product
P00293342,P00293342,Product
P00153842,P00153842,Product
P00130842,P00130842,Product
P00155842,P00155842,Product
P00211242,P00211242,Product
P00221042,P00221042,Product
P00008142,P00008142,Product
P00079942,P00079942,Product
P00320942,P00320942,Product
P00319442,P00319442,Product
P00235142,P00235142,Product
P00280442,P00280442,Product
P00173242,P00173242,Product
P0095542,P0095542,Product
P00265142,P00265142,Product
P00074342,P00074342,Product
P00135342,P00135342,Product
P00316642,P00316642,Product
P00264642,P00264642,Product
P00157642,P00157642,Product
P00070342,P00070342,Product
P00073642,P00073642,Product
P00268542,P00268542,Product
P00136742,P00136742,Product
P00001542,P00001542,Product
P00154242,P00154242,Product
P00050142,P00050142,Product
P00130642,P00130642,Product
P00024642,P00024642,Product
P00329942,P00329942,Product
P00192742,P00192742,Product
P00138842,P00138842,Product
P00185842,P00185842,Product
P00115042,P00115042,Product
P00120642,P00120642,Product
P00005742,P00005742,Product
P00048042,P00048042,Product
